Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source,instrument_type,instrument_scope,classification_confidence,classification_reason
ATHM,"Autohome Inc. American Depositary Shares, each representing four class A ordinary shares.",NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
ATHS,Athene Holding Ltd. 7.250% Fixed-Rate Reset Junior Subordinated Debentures due 2064,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
ATI,ATI Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATKR,Atkore Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATMU,Atmus Filtration Technologies Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATNM,"Actinium Pharmaceuticals, Inc. (Delaware) Common Stock",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATO,Atmos Energy Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATR,"AptarGroup, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
ATS,ATS Corporation Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AU,AngloGold Ashanti PLC Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AUB,Atlantic Union Bankshares Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AUNA,Auna SA Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AUST,Austin Gold Corp. Common Shares,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVA,Avista Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVB,"AvalonBay Communities, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVBC,"Avidia Bancorp, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVEX,AEVEX Corp. Class A Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVK,Advent Convertible and Income Fund,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
AVNS,"Avanos Medical, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVNT,Avient Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVTR,"Avantor, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AVY,Avery Dennison Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AWF,Alliancebernstein Global High Income Fund,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
AWI,Armstrong World Industries Inc Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AWK,"American Water Works Company, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AWR,American States Water Company Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AWX,Avalon Holdings Corporation Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AX,"Axos Financial, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AXIA,AXIA Energia American Depositary Shares (Each representing one Common Share),NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
AXIL,"AXIL Brands, Inc. Common Stock",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AXP,American Express Company Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AXR,AMREP Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AXS,Axis Capital Holdings Limited Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AXTA,Axalta Coating Systems Ltd. Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AYI,Acuity Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AZN,AstraZeneca PLC Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AZO,"AutoZone, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AZTR,Azitra Inc Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
AZUL,"Azul S.A. American Depositary Shares, each representing two (2) Common Shares",AMEX,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
AZZ,AZZ Inc.,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
B,Barrick Mining Corporation Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BA,Boeing Company (The) Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAC,Bank of America Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAH,Booz Allen Hamilton Holding Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAK,Braskem SA ADR,NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BALL,Ball Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BALY,Bally's Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BANC,"Banc of California, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAP,Credicorp Ltd. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAR,GraniteShares Gold Trust Shares of Beneficial Interest,ARCA,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BARK,"BARK, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BATL,Battalion Oil Corporation Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BAX,Baxter International Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BB,BlackBerry Limited Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBAI,"BigBear.ai, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBAR,Banco BBVA Argentina S.A. ADS,NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BBBY,"Bed Bath & Beyond, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBD,Banco Bradesco Sa American Depositary Shares,NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BBDC,"Barings BDC, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BBT,Beacon Financial Corporation Common stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBUC,Brookfield Business Corporation Class A Subordinate Voting Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBW,"Build-A-Bear Workshop, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BBWI,"Bath & Body Works, Inc.",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BBY,"Best Buy Co., Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BC,Brunswick Corporation Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCC,"Boise Cascade, L.L.C. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCE,"BCE, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCH,Banco De Chile ADS,NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BCHT,Birchtech Corp. Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCO,Brinks Company (The) Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCS,Barclays PLC Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCSF,"Bain Capital Specialty Finance, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCSS,Bain Capital GSS Investment Corp. Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BCV,"Bancroft Fund, Ltd.",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BCX,BlackRock Resources Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BDC,Belden Inc Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BDJ,Blackrock Enhanced Equity Dividend Trust,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BDL,"Flanigan's Enterprises, Inc. Common Stock",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BDN,Brandywine Realty Trust Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BDX,"Becton, Dickinson and Company Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BE,Bloom Energy Corporation Class A Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BEBE,TGE Value Creative Solutions Corp Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BEN,"Franklin Resources, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BEPC,Brookfield Renewable Corporation Brookfield Renewable Corporation Class A Subordinate Voting Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BESS,Bimergen Energy Corporation Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BETA,"Beta Technologies, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BF.A,Brown Forman Inc Class A Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BF.B,Brown Forman Inc Class B Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BFAM,Bright Horizons Family Solutions Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BFH,"Bread Financial Holdings, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BFLY,"Butterfly Network, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BFS,"Saul Centers, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BG,Bunge Limited Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGB,Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGI,Birks Group Inc. Common Stock,AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGR,BlackRock Energy and Resources Trust,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BGS,"B&G Foods, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGSF,"BGSF, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGSI,Boyd Group Services Inc. Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGT,BlackRock Floating Rate Income Trust,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BGX,Blackstone Long Short Credit Income Fund Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BGY,Blackrock Enhanced International Dividend Trust,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BH,Biglari Holdings Inc. Class B Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BH.A,Biglari Holdings Inc. Class A Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHB,"Bar Harbor Bankshares, Inc. Common Stock",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHC,Bausch Health Companies Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHE,"Benchmark Electronics, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHM,"Bluerock Homes Trust, Inc. Class A Common Stock",AMEX,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),NYSE,USA,,,,,,otherlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BHR,Braemar Hotels & Resorts Inc. Common Stock,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BHVN,Biohaven Ltd. Common Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BIII,Black Spade Acquisition III Co Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BILL,"BILL Holdings, Inc. Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BIO.B,"Bio-Rad Laboratories, Inc. Class B  Common Stock",NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,NYSE,USA,,,,,,otherlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
