Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source
RXT,"Rackspace Technology, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
RYAAY,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
RYET,Ruanyun Edai Technology Inc. - Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
RYM,"RYTHM, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
RYOJ,"rYojbaba Co., Ltd. - Common Shares",NASDAQ,USA,,,,,,nasdaqlisted
RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
RZLT,"Rezolute, Inc. - Common Stock (NV)",NASDAQ,USA,,,,,,nasdaqlisted
RZLV,Rezolve AI PLC - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
RZLVW,Rezolve AI PLC - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
SAAQ,Space Asset Acquisition Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SAAQU,Space Asset Acquisition Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
SAAQW,Space Asset Acquisition Corp. - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
SABR,Sabre Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SABS,"SAB Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SABSW,"SAB Biotherapeutics, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
SAFT,"Safety Insurance Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SAFX,"XCF Global, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SAGT,SAGTEC GLOBAL LIMITED - Class A Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
SAIA,"Saia, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SAIC,Science Applications International Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SAIH,SAIHEAT Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SAIHW,SAIHEAT Limited - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SAIL,"SailPoint, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SAMG,Silvercrest Asset Management Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SANA,"Sana Biotechnology, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SANG,Sangoma Technologies Corporation - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
SANM,Sanmina Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SATA,"Strive, Inc. - Variable Rate Series A Perpetual Preferred Stock",NASDAQ,USA,,,,,,nasdaqlisted
SATL,Satellogic Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SATLW,Satellogic Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SATS,EchoStar Corporation - Common stock,NASDAQ,USA,,,,,,nasdaqlisted
SBAC,SBA Communications Corporation - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SBC,SBC Medical Group Holdings Incorporated - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SBCF,Seacoast Banking Corporation of Florida - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SBCWW,SBC Medical Group Holdings Incorporated - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
SBET,"Sharplink, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SBFG,"SB Financial Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SBFM,Sunshine Biopharma Inc. - Common stock,NASDAQ,USA,,,,,,nasdaqlisted
SBFMW,Sunshine Biopharma Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SBGI,"Sinclair, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SBLK,Star Bulk Carriers Corp. - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
SBRA,"Sabra Health Care REIT, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SBUX,Starbucks Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SCAG,Scage Future - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SCAGW,Scage Future - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
SCHL,Scholastic Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SCII,SC II Acquisition Corp. - Class A ordinary share,NASDAQ,USA,,,,,,nasdaqlisted
SCIIR,SC II Acquisition Corp. - Rights,NASDAQ,USA,,,,,,nasdaqlisted
SCIIU,SC II Acquisition Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
SCKT,"Socket Mobile, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCLX,Scilex Holding Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SCLXW,Scilex Holding Company - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SCNI,Scinai Immunotherapeutics Ltd. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SCNX,"Scienture Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCOR,"comScore, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCPQ,Social Commerce Partners Corporation - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SCPQU,Social Commerce Partners Corporation - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SCPQW,Social Commerce Partners Corporation - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SCSC,"ScanSource, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCVL,"Shoe Carnival, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCWO,374Water Inc. - common stock,NASDAQ,USA,,,,,,nasdaqlisted
SCYX,"SCYNEXIS, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SCZM,Santacruz Silver Mining Ltd. - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
SDA,SunCar Technology Group Inc. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SDAWW,SunCar Technology Group Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SDGR,"Schrodinger, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SDHI,Siddhi Acquisition Corp - Class A Common stock,NASDAQ,USA,,,,,,nasdaqlisted
SDHIR,Siddhi Acquisition Corp - Right,NASDAQ,USA,,,,,,nasdaqlisted
SDHIU,Siddhi Acquisition Corp - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SDM,Smart Digital Group Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SDOT,Sadot Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SDST,Stardust Power Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SDSTW,Stardust Power Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SEAT,Vivid Seats Inc. - Class A common stock,NASDAQ,USA,,,,,,nasdaqlisted
SEATW,Vivid Seats Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SEDG,"SolarEdge Technologies, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SEED,Origin Agritech Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SEER,"Seer, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SEGG,Sports Entertainment Gaming Global Corporation  - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SEIC,SEI Investments Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SELF,"Global Self Storage, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SELX,Semilux International Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SENEA,Seneca Foods Corp. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SENEB,Seneca Foods Corp. - Class B Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SENS,"Senseonics Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SEPN,"Septerna, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SERA,"Sera Prognostics, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SERV,Serve Robotics Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SEV,Aptera Motors Corp. - Class B Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SEVN,Seven Hills Realty Trust  - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SEZL,Sezzle Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SFBC,"Sound Financial Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SFD,"Smithfield Foods, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SFHG,Samfine Creation Holdings Group Limited - Class A Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
SFIX,"Stitch Fix, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SFM,"Sprouts Farmers Market, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SFNC,Simmons First National Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SFST,"Southern First Bancshares, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SGA,"Saga Communications, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SGC,"Superior Group of Companies, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SGHT,"Sight Sciences, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SGLY,Singularity Future Technology Ltd. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SGML,Sigma Lithium Corporation - common shares,NASDAQ,USA,,,,,,nasdaqlisted
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SGP,"SpyGlass Pharma, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SGRP,"SPAR Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SGRY,"Surgery Partners, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHAZ,"SharonAI Holdings, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHBI,"Shore Bancshares, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHC,Sotera Health Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SHEN,Shenandoah Telecommunications Co - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SHFS,"SHF Holdings, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHFSW,"SHF Holdings, Inc. - Warrants",NASDAQ,USA,,,,,,nasdaqlisted
SHIM,Shimmick Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SHIP,Seanergy Maritime Holdings Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHMD,SCHMID Group N.V. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SHMDW,SCHMID Group N.V. - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
SHOO,"Steven Madden, Ltd. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SHOP,Shopify Inc. - Class A Subordinate Voting Shares,NASDAQ,USA,,,,,,nasdaqlisted
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",NASDAQ,USA,,,,,,nasdaqlisted
SIBN,"SI-BONE, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SIDU,"Sidus Space, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SIEB,Siebert Financial Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SIFY,Sify Technologies Limited - American Depository Shares,NASDAQ,USA,,,,,,nasdaqlisted
SIGA,SIGA Technologies Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SIGI,"Selective Insurance Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SIGIP,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",NASDAQ,USA,,,,,,nasdaqlisted
SILC,Silicom Ltd - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SILO,"Silo Pharma, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SIMA,SIM Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SIMAU,SIM Acquisition Corp. I - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SIMAW,SIM Acquisition Corp. I - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",NASDAQ,USA,,,,,,nasdaqlisted
SINT,"SiNtx Technologies, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SION,"Sionna Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SIRI,SiriusXM Holdings Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SITM,SiTime Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SKBL,Skyline Builders Group Holding Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SKIN,SkinHealth Systems Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SKK,SKK Holdings Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SKWD,"Skyward Specialty Insurance Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SKYA,"SkyAI, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SKYAW,"SkyAI, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
SKYE,"Skye Bioscience, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SKYQ,Sky Quarry Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SKYT,"SkyWater Technology, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SKYW,"SkyWest, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SKYX,SKYX Platforms Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SLAB,"Silicon Laboratories, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLDB,Solid Biosciences Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SLDE,"Slide Insurance Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLDP,"Solid Power, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLDPW,"Solid Power, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
SLE,"Super League Enterprise, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLGB,Smart Logistics Global Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SLM,SLM Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SLMBP,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",NASDAQ,USA,,,,,,nasdaqlisted
SLMT,Brera Holdings PLC - Class B Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SLN,Silence Therapeutics Plc - American Depository Share,NASDAQ,USA,,,,,,nasdaqlisted
SLNG,"Stabilis Solutions, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLNH,"Soluna Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLNHP,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLP,"Simulations Plus, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLRC,SLR Investment Corp. - Closed End Fund,NASDAQ,USA,,,,,,nasdaqlisted
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SLSN,"Solesence, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted
SLXN,Silexion Therapeutics Corp - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SLXNW,Silexion Therapeutics Corp - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SMBC,"Southern Missouri Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SMCI,"Super Micro Computer, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SMID,Smith-Midland Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMMT,Summit Therapeutics Inc.  - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMPL,The Simply Good Foods Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMSI,"Smith Micro Software, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SMTC,Semtech Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMTI,Sanara MedTech Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMTK,"SmartKem, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SMXT,Solarmax Technology Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SMXWW,SMX (Security Matters) Public Limited Company - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SNAL,"Snail, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNBR,Sleep Number Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SND,"Smart Sand, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNDK,Sandisk Corporation - Common Stock When-Issued,NASDAQ,USA,,,,,,nasdaqlisted
SNDL,SNDL Inc. - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNES,"SenesTech, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNEX,StoneX Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SNFCA,Security National Financial Corporation - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SNGX,"Soligenix, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNPS,"Synopsys, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNSE,"Sensei Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNT,Senstar Technologies Corporation - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNWV,"SANUWAVE Health, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SNY,Sanofi - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SNYR,Synergy CHC Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SOBR,"SOBR Safe, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SOCA,Solarius Capital Acquisition Corp. - Class A Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
SOCAU,Solarius Capital Acquisition Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
SOCAW,Solarius Capital Acquisition Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SOFI,"SoFi Technologies, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SOGP,Sound Group Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SOHU,Sohu.com Limited  - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SOLS,Solstice Advanced Materials Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SONM,"DNA X, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SONO,"Sonos, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SOPH,SOPHiA GENETICS SA - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SORA,AsiaStrategy - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SORN,Soren Acquisition Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SORNU,Soren Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SORNW,Soren Acquisition Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SOTK,Sono-Tek Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SOUN,"SoundHound AI, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SOUNW,"SoundHound AI, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
SOWG,Sow Good Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SPAI,Safe Pro Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SPCB,"SuperCom, Ltd. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
SPEG,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SPEGR,Silver Pegasus Acquisition Corp - Rights,NASDAQ,USA,,,,,,nasdaqlisted
SPEGU,Silver Pegasus Acquisition Corp - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SPFI,"South Plains Financial, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPHL,Springview Holdings Ltd - Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
SPKLU,Spark I Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SPKLW,Spark I Acquisition Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SPOK,"Spok Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPPL,SIMPPLE LTD. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SPRB,"Spruce Biosciences, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPRC,SciSparc Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SPRO,"Spero Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPSC,"SPS Commerce, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPT,"Sprout Social, Inc - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPTX,"Seaport Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SPWR,SunPower Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SPWRW,SunPower Inc. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",NASDAQ,USA,,,,,,nasdaqlisted
SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",NASDAQ,USA,,,,,,nasdaqlisted
SRAD,Sportradar Group AG - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SRBK,"SR Bancorp, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted
SRCE,1st Source Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SRPT,"Sarepta Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SRRK,Scholar Rock Holding Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SRTS,"Sensus Healthcare, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SRZN,"Surrozen, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SRZNW,"Surrozen, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
SSAC,SPACSphere Acquisition Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SSACR,SPACSphere Acquisition Corp. - Rights,NASDAQ,USA,,,,,,nasdaqlisted
SSACU,SPACSphere Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SSACW,SPACSphere Acquisition Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
SSBI,Summit State Bank - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SSEA,Starry Sea Acquisition Corp - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SSEAR,Starry Sea Acquisition Corp - Rights,NASDAQ,USA,,,,,,nasdaqlisted
SSEAU,Starry Sea Acquisition Corp - Unit,NASDAQ,USA,,,,,,nasdaqlisted
SSII,SS Innovations International Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SSM,Sono Group N.V. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SSP,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SSRM,SSR Mining Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
SSSS,SuRo Capital Corp. - Closed End Fund,NASDAQ,USA,,,,,,nasdaqlisted
SSSSL,SuRo Capital Corp. - 6.00% Notes due 2026,NASDAQ,USA,,,,,,nasdaqlisted
SSTI,"SoundThinking, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
SSYS,"Stratasys, Ltd. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
STAA,STAAR Surgical Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
STAK,STAK Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
STBA,"S&T Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
STEP,StepStone Group Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
STEX,Streamex Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
