append_order,source_phase,asx_code,ticker,symbol,name,isin,instrument_class,scope_confidence,validation_decision,match_type,context_match,last_price,business_date,appended_ticker_duplicate_count,appended_isin_duplicate_count,ticker_already_in_current,isin_already_in_current
800,v2.20G,M2M,M2M.AX,M2M.AX,MT MALCOLM MINES NL,AU0000169914,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,30/06/2026,1,1,False,False
801,v2.20G,MCA,MCA.AX,MCA.AX,MURRAY COD AUSTRALIA LIMITED,AU000000MCA4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.145,30/06/2026,1,1,False,False
802,v2.20G,MPX,MPX.AX,MPX.AX,MUSTERA PROPERTY GROUP LIMITED,AU000000MPX8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.12,2/06/2026,1,1,False,False
803,v2.20G,MYR,MYR.AX,MYR.AX,MYER HOLDINGS LIMITED,AU000000MYR2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.305,30/06/2026,1,1,False,False
804,v2.20G,MYS,MYS.AX,MYS.AX,MYSTATE LIMITED,AU000000MYS0,ordinary_equity,high,net_new_candidate,no_current_match,True,4.58,30/06/2026,1,1,False,False
805,v2.20G,N1H,N1H.AX,N1H.AX,N1 HOLDINGS LIMITED,AU000000N1H7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,30/06/2026,1,1,False,False
806,v2.20G,NAG,NAG.AX,NAG.AX,NAGAMBIE RESOURCES LIMITED,AU000000NAG3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.009,30/06/2026,1,1,False,False
807,v2.20G,NC6,NC6.AX,NC6.AX,NANOLLOSE LIMITED,AU000000NC68,ordinary_equity,high,net_new_candidate,no_current_match,True,0.05,29/06/2026,1,1,False,False
808,v2.20G,NNO,NNO.AX,NNO.AX,NANOPAC INNOVATION LIMITED,AU000000NNO0,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
809,v2.20G,NVU,NVU.AX,NVU.AX,NANOVEU LIMITED,AU0000024796,ordinary_equity,high,net_new_candidate,no_current_match,True,0.054,30/06/2026,1,1,False,False
810,v2.20G,NYM,NYM.AX,NYM.AX,NARRYER METALS LIMITED,AU0000212961,ordinary_equity,high,net_new_candidate,no_current_match,True,0.05,30/06/2026,1,1,False,False
811,v2.20G,ZQQ,ZQQ.AX,ZQQ.AX,NASDAQ - 100 TRUST,AU000000ZQQ2,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
812,v2.20G,NAB,NAB.AX,NAB.AX,NATIONAL AUSTRALIA BANK LIMITED,AU000000NAB4,ordinary_equity,high,net_new_candidate,no_current_match,True,37.86,30/06/2026,1,1,False,False
813,v2.20G,NGI,NGI.AX,NGI.AX,NAVIGATOR GLOBAL INVESTMENTS LIMITED,AU000000NGI6,ordinary_equity,high,net_new_candidate,no_current_match,True,2.51,30/06/2026,1,1,False,False
814,v2.20G,NCR,NCR.AX,NCR.AX,NCR RESOURCES LIMITED,AU000000NCR6,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
815,v2.20G,NES,NES.AX,NES.AX,NELSON RESOURCES LIMITED.,AU000000NES0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
816,v2.20G,NHU,NHU.AX,NHU.AX,NEU HORIZON URANIUM LIMITED,AU0000471070,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
817,v2.20G,NRZ,NRZ.AX,NRZ.AX,NEURIZER LTD,AU0000214967,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,14/03/2025,1,1,False,False
818,v2.20G,NUZ,NUZ.AX,NUZ.AX,NEURIZON THERAPEUTICS LIMITED,AU0000357261,ordinary_equity,high,net_new_candidate,no_current_match,True,0.06,30/06/2026,1,1,False,False
819,v2.20G,NSB,NSB.AX,NSB.AX,NEUROSCIENTIFIC BIOPHARMACEUTICALS LTD,AU0000012973,ordinary_equity,high,net_new_candidate,no_current_match,True,0.059,30/06/2026,1,1,False,False
820,v2.20G,NTI,NTI.AX,NTI.AX,NEUROTECH INTERNATIONAL LIMITED,AU000000NTI9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.014,30/06/2026,1,1,False,False
821,v2.20G,NAE,NAE.AX,NAE.AX,NEW AGE EXPLORATION LIMITED,AU000000NAE8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.002,30/06/2026,1,1,False,False
822,v2.20G,NFM,NFM.AX,NFM.AX,NEW FRONTIER MINERALS LIMITED,AU0000368748,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
823,v2.20G,NZK,NZK.AX,NZK.AX,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,NZNZKE0003S0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.19,30/06/2026,1,1,False,False
824,v2.20G,NPM,NPM.AX,NPM.AX,NEWPEAK METALS LIMITED,AU0000104374,ordinary_equity,high,net_new_candidate,no_current_match,True,0.013,30/06/2026,1,1,False,False
825,v2.20G,NWX,NWX.AX,NWX.AX,NEWS CORP NON-VOTING COMMON STOCK - CDI,AU000000NWX2,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
826,v2.20G,NCX,NCX.AX,NCX.AX,NEWS CORPORATION PREFERRED SHARES,AU000000NCX4,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
827,v2.20G,NME,NME.AX,NME.AX,NEX METALS EXPLORATION LIMITED,AU000000NME3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.012,25/06/2026,1,1,False,False
828,v2.20G,NX1,NX1.AX,NX1.AX,NEXALIS THERAPEUTICS LTD,AU0000456733,ordinary_equity,high,net_new_candidate,no_current_match,True,0.012,30/06/2026,1,1,False,False
829,v2.20G,NXN,NXN.AX,NXN.AX,NEXSEN LIMITED,AU0000418782,ordinary_equity,high,net_new_candidate,no_current_match,True,0.25,30/06/2026,1,1,False,False
830,v2.20G,NXD,NXD.AX,NXD.AX,NEXTED GROUP LIMITED,AU0000258865,ordinary_equity,high,net_new_candidate,no_current_match,True,0.082,30/06/2026,1,1,False,False
831,v2.20G,NXM,NXM.AX,NXM.AX,NEXUS MINERALS LIMITED,AU000000NXM3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.047,30/06/2026,1,1,False,False
832,v2.20G,NGE,NGE.AX,NGE.AX,NGE CAPITAL LIMITED,AU000000NGE5,ordinary_equity,high,net_new_candidate,no_current_match,True,1.225,30/06/2026,1,1,False,False
833,v2.20G,NGX,NGX.AX,NGX.AX,NGX LIMITED,AU0000273088,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
834,v2.20G,NH3,NH3.AX,NH3.AX,NH3 CLEAN ENERGY LIMITED,AU0000369753,ordinary_equity,high,net_new_candidate,no_current_match,True,0.105,30/06/2026,1,1,False,False
835,v2.20G,NHF,NHF.AX,NHF.AX,NIB HOLDINGS LIMITED,AU000000NHF0,ordinary_equity,high,net_new_candidate,no_current_match,True,7.06,30/06/2026,1,1,False,False
836,v2.20G,NCK,NCK.AX,NCK.AX,NICK SCALI LIMITED,AU000000NCK1,ordinary_equity,high,net_new_candidate,no_current_match,True,16.32,30/06/2026,1,1,False,False
837,v2.20G,NC1,NC1.AX,NC1.AX,NICO RESOURCES LIMITED,AU0000189284,ordinary_equity,high,net_new_candidate,no_current_match,True,0.12,30/06/2026,1,1,False,False
838,v2.20G,NDO,NDO.AX,NDO.AX,NIDO EDUCATION LIMITED,AU0000297046,ordinary_equity,high,net_new_candidate,no_current_match,True,0.345,30/06/2026,1,1,False,False
839,v2.20G,NEC,NEC.AX,NEC.AX,NINE ENTERTAINMENT CO. HOLDINGS LIMITED,AU000000NEC4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.885,30/06/2026,1,1,False,False
840,v2.20G,NHE,NHE.AX,NHE.AX,NOBLE HELIUM LIMITED,AU0000210940,ordinary_equity,high,net_new_candidate,no_current_match,True,0.026,30/06/2026,1,1,False,False
841,v2.20G,NOL,NOL.AX,NOL.AX,NOBLEOAK LIFE LIMITED,AU0000161580,ordinary_equity,high,net_new_candidate,no_current_match,True,1.19,30/06/2026,1,1,False,False
842,v2.20G,NS1,NS1.AX,NS1.AX,NODESTREAM LTD,AU0000481509,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
843,v2.20G,NNL,NNL.AX,NNL.AX,NORDIC RESOURCES LTD,AU0000221244,ordinary_equity,high,net_new_candidate,no_current_match,True,0.21,30/06/2026,1,1,False,False
844,v2.20G,NRX,NRX.AX,NRX.AX,NORONEX LIMITED,AU0000116469,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
845,v2.20G,NSM,NSM.AX,NSM.AX,NORTH STAWELL MINERALS LTD,AU0000099715,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
846,v2.20G,NTU,NTU.AX,NTU.AX,NORTHERN MINERALS LIMITED,AU000000NTU4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.025,30/06/2026,1,1,False,False
847,v2.20G,NWM,NWM.AX,NWM.AX,NORWEST MINERALS LIMITED,AU0000025280,ordinary_equity,high,net_new_candidate,no_current_match,True,0.008,30/06/2026,1,1,False,False
848,v2.20G,NOR,NOR.AX,NOR.AX,NORWOOD SYSTEMS LIMITED,AU000000NOR1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.026,30/06/2026,1,1,False,False
849,v2.20G,NOU,NOU.AX,NOU.AX,NOUMI LIMITED,AU0000192346,ordinary_equity,high,net_new_candidate,no_current_match,True,0.085,30/06/2026,1,1,False,False
850,v2.20G,NVQ,NVQ.AX,NVQ.AX,NOVIQTECH LIMITED,AU0000299174,ordinary_equity,high,net_new_candidate,no_current_match,True,0.039,10/06/2026,1,1,False,False
851,v2.20G,NOX,NOX.AX,NOX.AX,NOXOPHARM LIMITED,AU000000NOX9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.087,30/06/2026,1,1,False,False
852,v2.20G,NWH,NWH.AX,NWH.AX,NRW HOLDINGS LIMITED,AU000000NWH5,ordinary_equity,high,net_new_candidate,no_current_match,True,7.44,30/06/2026,1,1,False,False
853,v2.20G,DWY,DWY.AX,DWY.AX,NSX - DAWNEY & CO LTD,AU0000031338,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
854,v2.20G,HBA,HBA.AX,HBA.AX,NSX - HERITAGE BRANDS LIMITED,AU000000HBA6,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
855,v2.20G,VER,VER.AX,VER.AX,NSX - VERTUA LIMITED,AU0000172520,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
856,v2.20G,WPH,WPH.AX,WPH.AX,NSX - WINPAR HOLDINGS LIMITED,AU000000WPH0,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
857,v2.20G,NTM,NTM.AX,NTM.AX,NT MINERALS LIMITED,AU0000228215,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,31/12/2025,1,1,False,False
858,v2.20G,NTD,NTD.AX,NTD.AX,NTAW HOLDINGS LIMITED,AU000000NTD0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
859,v2.20G,NUC,NUC.AX,NUC.AX,NUCHEV LIMITED,AU0000067001,ordinary_equity,high,net_new_candidate,no_current_match,True,0.075,30/06/2026,1,1,False,False
860,v2.20G,NGY,NGY.AX,NGY.AX,NUENERGY GAS LIMITED,AU000000NGY3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,26/06/2026,1,1,False,False
861,v2.20G,NUF,NUF.AX,NUF.AX,NUFARM LIMITED,AU000000NUF3,ordinary_equity,high,net_new_candidate,no_current_match,True,2.71,30/06/2026,1,1,False,False
862,v2.20G,NYR,NYR.AX,NYR.AX,NYRADA INC.,AU0000070195,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.45,30/06/2026,1,1,False,False
863,v2.20G,NZM,NZM.AX,NZM.AX,NZME LIMITED,NZNZME0001S0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.87,30/06/2026,1,1,False,False
864,v2.20G,OKJ,OKJ.AX,OKJ.AX,OAKAJEE CORPORATION LIMITED,AU000000OKJ4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.05,30/06/2026,1,1,False,False
865,v2.20G,OAK,OAK.AX,OAK.AX,OAKRIDGE INTERNATIONAL LIMITED,AU0000146961,ordinary_equity,high,net_new_candidate,no_current_match,True,0.072,30/06/2026,1,1,False,False
866,v2.20G,OCL,OCL.AX,OCL.AX,OBJECTIVE CORPORATION LIMITED,AU000000OCL7,ordinary_equity,high,net_new_candidate,no_current_match,True,10.3,30/06/2026,1,1,False,False
867,v2.20G,OCA,OCA.AX,OCA.AX,OCEANIA HEALTHCARE LIMITED,NZOCAE0002S0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.61,18/06/2026,1,1,False,False
868,v2.20G,OCT,OCT.AX,OCT.AX,OCTAVA MINERALS LIMITED,AU0000229049,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
869,v2.20G,OD6,OD6.AX,OD6.AX,OD6 METALS LIMITED,AU0000222143,ordinary_equity,high,net_new_candidate,no_current_match,True,0.105,30/06/2026,1,1,False,False
870,v2.20G,ODE,ODE.AX,ODE.AX,ODESSA MINERALS LIMITED,AU0000203796,ordinary_equity,high,net_new_candidate,no_current_match,True,0.021,30/06/2026,1,1,False,False
871,v2.20G,ODY,ODY.AX,ODY.AX,ODYSSEY GOLD LTD,AU000000ODY8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.032,30/06/2026,1,1,False,False
872,v2.20G,OFX,OFX.AX,OFX.AX,OFX GROUP LIMITED,AU000000OFX5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.555,30/06/2026,1,1,False,False
873,v2.20G,OLH,OLH.AX,OLH.AX,OLDFIELDS HOLDINGS LIMITED,AU000000OLH6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.012,17/02/2026,1,1,False,False
874,v2.20G,OLI,OLI.AX,OLI.AX,OLIVER'S REAL FOOD LIMITED,AU000000OLI4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
875,v2.20G,OLY,OLY.AX,OLY.AX,OLYMPIO METALS LIMITED,AU0000221632,ordinary_equity,high,net_new_candidate,no_current_match,True,0.036,30/06/2026,1,1,False,False
876,v2.20G,OMA,OMA.AX,OMA.AX,OMEGA OIL & GAS LIMITED,AU0000237729,ordinary_equity,high,net_new_candidate,no_current_match,True,0.66,30/06/2026,1,1,False,False
877,v2.20G,OMG,OMG.AX,OMG.AX,OMG GROUP LIMITED,AU0000397242,ordinary_equity,high,net_new_candidate,no_current_match,True,0.006,30/06/2026,1,1,False,False
878,v2.20G,OBL,OBL.AX,OBL.AX,OMNI BRIDGEWAY LIMITED,AU0000082489,ordinary_equity,high,net_new_candidate,no_current_match,True,1.65,30/06/2026,1,1,False,False
879,v2.20G,OM1,OM1.AX,OM1.AX,OMNIA METALS GROUP LTD,AU0000206732,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
880,v2.20G,OSL,OSL.AX,OSL.AX,ONCOSIL MEDICAL LTD,AU000000OSL3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.71,30/06/2026,1,1,False,False
881,v2.20G,1CG,1CG.AX,1CG.AX,ONE CLICK GROUP LIMITED,AU0000241234,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
882,v2.20G,ONE,ONE.AX,ONE.AX,ONEVIEW HEALTHCARE PLC,AU000000ONE9,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.14,30/06/2026,1,1,False,False
883,v2.20G,OML,OML.AX,OML.AX,OOH!MEDIA LIMITED,AU000000OML6,ordinary_equity,high,net_new_candidate,no_current_match,True,1.45,30/06/2026,1,1,False,False
884,v2.20G,OLL,OLL.AX,OLL.AX,OPENLEARNING LIMITED,AU0000065401,ordinary_equity,high,net_new_candidate,no_current_match,True,0.015,30/06/2026,1,1,False,False
885,v2.20G,OPH,OPH.AX,OPH.AX,OPHIR HIGH CONVICTION FUND,AU60OPH00027,ordinary_equity,high,net_new_candidate,no_current_match,True,2.49,30/06/2026,1,1,False,False
886,v2.20G,OBM,OBM.AX,OBM.AX,ORA BANDA MINING LTD,AU0000050130,ordinary_equity,high,net_new_candidate,no_current_match,True,1.055,30/06/2026,1,1,False,False
887,v2.20G,OMX,OMX.AX,OMX.AX,ORANGE MINERALS NL,AU0000184293,ordinary_equity,high,net_new_candidate,no_current_match,True,0.042,29/06/2026,1,1,False,False
888,v2.20G,OB1,OB1.AX,OB1.AX,ORBMINCO LIMITED,AU0000371049,ordinary_equity,high,net_new_candidate,no_current_match,True,0.013,30/06/2026,1,1,False,False
889,v2.20G,ODA,ODA.AX,ODA.AX,ORCODA LIMITED,AU0000022261,ordinary_equity,high,net_new_candidate,no_current_match,True,0.125,30/06/2026,1,1,False,False
890,v2.20G,ORD,ORD.AX,ORD.AX,ORDELL MINERALS LIMITED,AU0000338121,ordinary_equity,high,net_new_candidate,no_current_match,True,0.45,30/06/2026,1,1,False,False
891,v2.20G,OR3,OR3.AX,OR3.AX,ORE RESOURCES LIMITED,AU0000436933,ordinary_equity,high,net_new_candidate,no_current_match,True,0.076,30/06/2026,1,1,False,False
892,v2.20G,ORE,ORE.AX,ORE.AX,OREZONE GOLD CORPORATION,AU0000405797,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,2.35,30/06/2026,1,1,False,False
893,v2.20G,ORG,ORG.AX,ORG.AX,ORIGIN ENERGY LIMITED,AU000000ORG5,ordinary_equity,high,net_new_candidate,no_current_match,True,10.98,30/06/2026,1,1,False,False
894,v2.20G,OEQ,OEQ.AX,OEQ.AX,ORION EQUITIES LIMITED,AU000000OEQ2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.19,3/06/2026,1,1,False,False
895,v2.20G,OSX,OSX.AX,OSX.AX,OSTEOPORE LIMITED,AU0000053324,ordinary_equity,high,net_new_candidate,no_current_match,True,0.004,30/06/2026,1,1,False,False
896,v2.20G,OEL,OEL.AX,OEL.AX,OTTO ENERGY LIMITED,AU000000OEL3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,29/06/2026,1,1,False,False
897,v2.20G,OZM,OZM.AX,OZM.AX,OZAURUM RESOURCES LIMITED,AU0000128357,ordinary_equity,high,net_new_candidate,no_current_match,True,0.076,30/06/2026,1,1,False,False
898,v2.20G,OZZ,OZZ.AX,OZZ.AX,OZZ RESOURCES LIMITED,AU0000152373,ordinary_equity,high,net_new_candidate,no_current_match,True,0.055,18/06/2024,1,1,False,False
899,v2.20G,PGO,PGO.AX,PGO.AX,PACGOLD LIMITED,AU0000158636,ordinary_equity,high,net_new_candidate,no_current_match,True,0.11,30/06/2026,1,1,False,False
900,v2.20G,PLA,PLA.AX,PLA.AX,PACIFIC LIME AND CEMENT LIMITED,AU0000411175,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.4,30/06/2026,1,1,False,False
901,v2.20G,PXR,PXR.AX,PXR.AX,PACIFIC RESOURCES LIMITED,AU0000435281,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,24/06/2026,1,1,False,False
902,v2.20G,PCK,PCK.AX,PCK.AX,PAINCHEK LTD,AU000000PCK6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.105,30/06/2026,1,1,False,False
903,v2.20G,PPY,PPY.AX,PPY.AX,PAPYRUS AUSTRALIA LIMITED,AU000000PPY9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.009,30/06/2026,1,1,False,False
904,v2.20G,PKD,PKD.AX,PKD.AX,PARKD LTD,AU000000PKD4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,30/06/2026,1,1,False,False
905,v2.20G,PWN,PWN.AX,PWN.AX,PARKWAY CORPORATE LIMITED,AU000000PWN8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
906,v2.20G,PL3,PL3.AX,PL3.AX,PATAGONIA LITHIUM LTD,AU0000252314,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,30/06/2026,1,1,False,False
907,v2.20G,PSL,PSL.AX,PSL.AX,PATERSON RESOURCES LTD,AU0000072019,ordinary_equity,high,net_new_candidate,no_current_match,True,0.037,30/06/2026,1,1,False,False
908,v2.20G,PKY,PKY.AX,PKY.AX,PATHKEY.AI LTD,AU0000415291,ordinary_equity,high,net_new_candidate,no_current_match,True,0.068,30/06/2026,1,1,False,False
909,v2.20G,PAB,PAB.AX,PAB.AX,PATRYS LIMITED,AU000000PAB9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.035,30/06/2026,1,1,False,False
910,v2.20G,ZPC,ZPC.AX,ZPC.AX,PC CYBERWORKS LIMITED,AU000000ZPC4,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
911,v2.20G,PC2,PC2.AX,PC2.AX,PC GOLD LTD,AU0000413726,ordinary_equity,high,net_new_candidate,no_current_match,True,1.285,30/06/2026,1,1,False,False
912,v2.20G,PKP,PKP.AX,PKP.AX,PEAK PROCESSING LIMITED,AU0000442287,ordinary_equity,high,net_new_candidate,no_current_match,True,0.017,30/06/2026,1,1,False,False
913,v2.20G,PKO,PKO.AX,PKO.AX,PEAKO LIMITED,AU000000PKO1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
914,v2.20G,PIA,PIA.AX,PIA.AX,PENGANA INTERNATIONAL EQUITIES LIMITED,AU000000PIA4,ordinary_equity,high,net_new_candidate,no_current_match,True,1.3,30/06/2026,1,1,False,False
915,v2.20G,PE1,PE1.AX,PE1.AX,PENGANA PRIVATE EQUITY TRUST,AU0000039521,ordinary_equity,high,net_new_candidate,no_current_match,True,1.545,30/06/2026,1,1,False,False
916,v2.20G,5GG,5GG.AX,5GG.AX,PENTANET LIMITED,AU0000129496,ordinary_equity,high,net_new_candidate,no_current_match,True,0.015,30/06/2026,1,1,False,False
917,v2.20G,PPE,PPE.AX,PPE.AX,PEOPLEIN LIMITED,AU000000PPE1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.695,30/06/2026,1,1,False,False
918,v2.20G,PPM,PPM.AX,PPM.AX,PEPPER MONEY LIMITED,AU0000150898,ordinary_equity,high,net_new_candidate,no_current_match,True,1.51,30/06/2026,1,1,False,False
919,v2.20G,PIL,PIL.AX,PIL.AX,PEPPERMINT INNOVATION LIMITED,AU000000PIL1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.004,2/01/2026,1,1,False,False
920,v2.20G,PGD,PGD.AX,PGD.AX,PEREGRINE GOLD LTD,AU0000134389,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,30/06/2026,1,1,False,False
921,v2.20G,PRN,PRN.AX,PRN.AX,PERENTI LIMITED,AU0000061897,ordinary_equity,high,net_new_candidate,no_current_match,True,2.25,30/06/2026,1,1,False,False
922,v2.20G,PIC,PIC.AX,PIC.AX,PERPETUAL EQUITY INVESTMENT COMPANY LIMITED,AU000000PIC0,listed_investment_vehicle_conditional,medium,net_new_candidate,no_current_match,True,1.18,30/06/2026,1,1,False,False
923,v2.20G,PEC,PEC.AX,PEC.AX,PERPETUAL RESOURCES LIMITED,AU000000PEC9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.016,30/06/2026,1,1,False,False
924,v2.20G,PXA,PXA.AX,PXA.AX,PEXA GROUP LIMITED,AU0000158594,ordinary_equity,high,net_new_candidate,no_current_match,True,10.3,30/06/2026,1,1,False,False
925,v2.20G,PHX,PHX.AX,PHX.AX,PHARMX TECHNOLOGIES LIMITED,AU0000298762,ordinary_equity,high,net_new_candidate,no_current_match,True,0.13,30/06/2026,1,1,False,False
926,v2.20G,PHO,PHO.AX,PHO.AX,PHOSCO LTD,AU0000205999,ordinary_equity,high,net_new_candidate,no_current_match,True,0.15,30/06/2026,1,1,False,False
927,v2.20G,PET,PET.AX,PET.AX,PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED,AU0000021974,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
928,v2.20G,PR2,PR2.AX,PR2.AX,PICHE RESOURCES LIMITED,AU0000333486,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
929,v2.20G,PGL,PGL.AX,PGL.AX,PILBARA GOLD LIMITED,AU0000466062,ordinary_equity,high,net_new_candidate,no_current_match,True,0.495,30/06/2026,1,1,False,False
930,v2.20G,PVT,PVT.AX,PVT.AX,PIVOTAL METALS LIMITED,AU0000253965,ordinary_equity,high,net_new_candidate,no_current_match,True,0.011,30/06/2026,1,1,False,False
931,v2.20G,PFM,PFM.AX,PFM.AX,PLATFORMO LTD,AU0000400137,ordinary_equity,high,net_new_candidate,no_current_match,True,0.027,30/06/2026,1,1,False,False
932,v2.20G,PGM,PGM.AX,PGM.AX,PLATINA RESOURCES LIMITED,AU000000PGM3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
933,v2.20G,PL8,PL8.AX,PL8.AX,PLATO INCOME MAXIMISER LIMITED.,AU000000PL81,ordinary_equity,high,net_new_candidate,no_current_match,True,1.37,30/06/2026,1,1,False,False
934,v2.20G,PLY,PLY.AX,PLY.AX,PLAYSIDE STUDIOS LIMITED,AU0000120636,ordinary_equity,high,net_new_candidate,no_current_match,True,0.135,30/06/2026,1,1,False,False
935,v2.20G,PLC,PLC.AX,PLC.AX,PLC RESOURCES LIMITED,AU0000320475,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,30/06/2026,1,1,False,False
936,v2.20G,PLT,PLT.AX,PLT.AX,PLENTI GROUP LIMITED,AU0000102691,ordinary_equity,high,net_new_candidate,no_current_match,True,0.8,30/06/2026,1,1,False,False
937,v2.20G,PGF,PGF.AX,PGF.AX,PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED,AU000000PGF7,ordinary_equity,high,net_new_candidate,no_current_match,True,3.2,30/06/2026,1,1,False,False
