row_number,local_code_raw_text,company_name,market_segment,industry,source_date
3026,6772,"Tokyo Cosmos Electric Co.,Ltd.",Standard Market(Domestic),3650,20260630
3027,6775,TB GROUP INC.,Standard Market(Domestic),3650,20260630
3028,6776,"Tensho Electric Industries Co.,Ltd.",Standard Market(Domestic),3200,20260630
3029,6777,santec Holdings Corporation,Standard Market(Domestic),3650,20260630
3030,6778,"Artiza Networks,Inc.",Standard Market(Domestic),3650,20260630
3031,6779,"NIHON DEMPA KOGYO CO.,LTD.",Prime Market (Domestic),3650,20260630
3032,6785,"SUZUKI CO.,LTD.",Prime Market (Domestic),3650,20260630
3033,6786,RVH Inc.,Standard Market(Domestic),9050,20260630
3034,6787,"Meiko Electronics Co.,Ltd.",Prime Market (Domestic),3650,20260630
3035,6788,"NIHON TRIM CO.,LTD.",Prime Market (Domestic),3650,20260630
3036,6794,"Foster Electric Company,Limited",Prime Market (Domestic),3650,20260630
3037,6797,"NAGOYA ELECTRIC WORKS CO.,LTD.",Standard Market(Domestic),3650,20260630
3038,6798,SMK Corporation,Prime Market (Domestic),3650,20260630
3039,6800,"YOKOWO CO.,LTD.",Prime Market (Domestic),3650,20260630
3040,6803,TEAC CORPORATION,Standard Market(Domestic),3650,20260630
3041,6804,Hosiden Corporation,Prime Market (Domestic),3650,20260630
3042,6806,"HIROSE ELECTRIC CO.,LTD.",Prime Market (Domestic),3650,20260630
3043,6807,"Japan Aviation Electronics Industry,Limited",Prime Market (Domestic),3650,20260630
3044,6809,TOA CORPORATION,Prime Market (Domestic),3650,20260630
3045,6810,"Maxell,Ltd.",Prime Market (Domestic),3650,20260630
3046,6814,"FURUNO ELECTRIC CO.,LTD.",Prime Market (Domestic),3650,20260630
3047,6817,SUMIDA CORPORATION,Prime Market (Domestic),3650,20260630
3048,6819,"Izu Shaboten Resort Co.,Ltd",Standard Market(Domestic),9050,20260630
3049,6820,ICOM INCORPORATED,Prime Market (Domestic),3650,20260630
3050,6822,"Oi Electric Co.,Ltd.",Standard Market(Domestic),3650,20260630
3051,6823,"RION CO.,LTD.",Prime Market (Domestic),3650,20260630
3052,6824,"NEW COSMOS ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,20260630
3053,6832,"AOI ELECTRONICS CO.,LTD.",Standard Market(Domestic),3650,20260630
3054,6834,"SEIKOH GIKEN Co.,Ltd.",Standard Market(Domestic),3650,20260630
3055,6835,ALLIED TELESIS HOLDINGS K.K.,Standard Market(Domestic),3650,20260630
3056,6836,"PLAT'HOME CO.,LTD.",Standard Market(Domestic),3650,20260630
3057,6837,"KYOSHA CO.,LTD.",Standard Market(Domestic),3650,20260630
3058,6838,"TAMAGAWA HOLDINGS CO.,LTD.",Standard Market(Domestic),3650,20260630
3059,6840,"AKIBA Holdings Co.,Ltd.",Standard Market(Domestic),3650,20260630
3060,6841,YOKOGAWA ELECTRIC CORPORATION,Prime Market (Domestic),3650,20260630
3061,6844,"Shindengen Electric Manufacturing Co.,Ltd.",Prime Market (Domestic),3650,20260630
3062,6845,Azbil Corporation,Prime Market (Domestic),3650,20260630
3063,6848,DKK-TOA CORPORATION,Standard Market(Domestic),3650,20260630
3064,6849,NIHON KOHDEN CORPORATION,Prime Market (Domestic),3650,20260630
3065,6850,Chino Corporation,Prime Market (Domestic),3650,20260630
3066,6853,"KYOWA ELECTRONIC INSTRUMENTS CO.,LTD.",Standard Market(Domestic),3650,20260630
3067,6855,JAPAN ELECTRONIC MATERIALS CORPORATION,Standard Market(Domestic),3650,20260630
3068,6856,"HORIBA,Ltd.",Prime Market (Domestic),3650,20260630
3069,6857,ADVANTEST CORPORATION,Prime Market (Domestic),3650,20260630
3070,6858,"ONO SOKKI Co.,Ltd.",Standard Market(Domestic),3650,20260630
3071,6859,ESPEC CORP.,Prime Market (Domestic),3650,20260630
3072,6861,KEYENCE CORPORATION,Prime Market (Domestic),3650,20260630
3073,6862,MINATO HOLDINGS INC.,Standard Market(Domestic),3650,20260630
3074,6863,NIRECO CORPORATION,Standard Market(Domestic),3650,20260630
3075,6864,NF HOLDINGS CORPORATION,Standard Market(Domestic),3650,20260630
3076,6866,HIOKI E.E.CORPORATION,Prime Market (Domestic),3650,20260630
3077,6867,LEADER ELECTRONICS CORPORATION,Standard Market(Domestic),3650,20260630
3078,6869,SYSMEX CORPORATION,Prime Market (Domestic),3650,20260630
3079,6870,"Fenwal Controls of Japan,Ltd.",Standard Market(Domestic),3650,20260630
3080,6871,"MICRONICS JAPAN CO.,LTD.",Prime Market (Domestic),3650,20260630
3081,6874,KYORITSU ELECTRIC CORPORATION,Standard Market(Domestic),3650,20260630
3082,6875,MegaChips Corporation,Prime Market (Domestic),3650,20260630
3083,6877,Obara Group Incorporated,Standard Market(Domestic),3650,20260630
3084,6882,"Sansha Electric Manufacturing Co.,Ltd.",Standard Market(Domestic),3650,20260630
3085,6888,ACMOS INC.,Standard Market(Domestic),5250,20260630
3086,6890,Ferrotec Corporation,Standard Market(Domestic),3650,20260630
3087,6894,"PULSTEC INDUSTRIAL CO.,LTD.",Standard Market(Domestic),3650,20260630
3088,6897,TWINBIRD CORPORATION,Standard Market(Domestic),3650,20260630
3089,6898,"TOMITA ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,20260630
3090,6899,ASTI CORPORATION,Standard Market(Domestic),3650,20260630
3091,6902,DENSO CORPORATION,Prime Market (Domestic),3700,20260630
3092,6904,"HARADA INDUSTRY CO.,LTD.",Standard Market(Domestic),3650,20260630
3093,6905,"COSEL CO.,LTD.",Prime Market (Domestic),3650,20260630
3094,6907,"GEOMATEC CO.,LTD.",Standard Market(Domestic),3650,20260630
3095,6908,"IRISO ELECTRONICS CO.,LTD.",Prime Market (Domestic),3650,20260630
3096,6912,KIKUSUI HOLDINGS CORPORATION,Standard Market(Domestic),3650,20260630
3097,6914,"OPTEX GROUP Company,Limited",Prime Market (Domestic),3650,20260630
3098,6915,"CHIYODA INTEGRE CO.,LTD.",Standard Market(Domestic),3650,20260630
3099,6918,AVAL DATA CORPORATION,Standard Market(Domestic),3650,20260630
3100,6919,KEL CORPORATION,Standard Market(Domestic),3650,20260630
3101,6920,Lasertec Corporation,Prime Market (Domestic),3650,20260630
3102,6923,"Stanley Electric Co.,Ltd.",Prime Market (Domestic),3650,20260630
3103,6925,USHIO INC.,Prime Market (Domestic),3650,20260630
3104,6926,"OKAYA ELECTRIC INDUSTRIES CO.,LTD.",Standard Market(Domestic),3650,20260630
3105,6927,"Helios Techno Holding Co.,Ltd.",Standard Market(Domestic),3650,20260630
3106,6928,"ENOMOTO Co.,Ltd.",Standard Market(Domestic),3650,20260630
3107,6929,"NIPPON CERAMIC CO.,LTD.",Prime Market (Domestic),3650,20260630
3108,6932,ENDO Lighting Corporation,Standard Market(Domestic),3650,20260630
3109,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Prime Market (Domestic),3650,20260630
3110,6942,"SOPHIA HOLDINGS CO.,LTD.",Standard Market(Domestic),5250,20260630
3111,6943,"NKK SWITCHES CO.,LTD.",Standard Market(Domestic),3650,20260630
3112,6946,"Nippon Avionics Co.,Ltd.",Standard Market(Domestic),3650,20260630
3113,6947,ZUKEN INC.,Prime Market (Domestic),3650,20260630
3114,6951,JEOL Ltd.,Prime Market (Domestic),3650,20260630
3115,6952,"CASIO COMPUTER CO.,LTD.",Prime Market (Domestic),3650,20260630
3116,6954,FANUC CORPORATION,Prime Market (Domestic),3650,20260630
3117,6955,FDK CORPORATION,Standard Market(Domestic),3650,20260630
3118,6958,CMK CORPORATION,Prime Market (Domestic),3650,20260630
3119,6960,"FUKUDA DENSHI CO.,LTD.",Standard Market(Domestic),3650,20260630
3120,6961,ENPLAS CORPORATION,Prime Market (Domestic),3650,20260630
3121,6962,DAISHINKU CORP.,Prime Market (Domestic),3650,20260630
3122,6963,ROHM COMPANY LIMITED,Prime Market (Domestic),3650,20260630
3123,6964,"SANKO CO.,LTD.",Standard Market(Domestic),3650,20260630
3124,6965,HAMAMATSU PHOTONICS K.K.,Prime Market (Domestic),3650,20260630
3125,6966,"Mitsui High-tec,Inc.",Prime Market (Domestic),3650,20260630
3126,6969,"MATSUO ELECTRIC CO.,LTD.",Standard Market(Domestic),3650,20260630
3127,6971,KYOCERA CORPORATION,Prime Market (Domestic),3650,20260630
3128,6976,"TAIYO YUDEN CO.,LTD.",Prime Market (Domestic),3650,20260630
3129,6977,"JAPAN RESISTOR MFG. CO.,LTD.",Standard Market(Domestic),3650,20260630
3130,6981,"Murata Manufacturing Co.,Ltd.",Prime Market (Domestic),3650,20260630
3131,6982,"The Lead Co.,Inc.",Standard Market(Domestic),3700,20260630
3132,6986,FUTABA CORPORATION,Prime Market (Domestic),3650,20260630
3133,6988,NITTO DENKO CORPORATION,Prime Market (Domestic),3200,20260630
3134,6989,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD.",Standard Market(Domestic),3650,20260630
3135,6993,"Daikokuya Holdings Co.,Ltd.",Standard Market(Domestic),6100,20260630
3136,6994,SHIZUKI ELECTRIC COMPANY INC.,Standard Market(Domestic),3650,20260630
3137,6995,"TOKAI RIKA CO.,LTD.",Prime Market (Domestic),3700,20260630
3138,6996,NICHICON CORPORATION,Prime Market (Domestic),3650,20260630
3139,6997,NIPPON CHEMI-CON CORPORATION,Prime Market (Domestic),3650,20260630
3140,6998,"Nippon Tungsten Co.,Ltd.",Standard Market(Domestic),3650,20260630
3141,6999,KOA CORPORATION,Prime Market (Domestic),3650,20260630
3142,7003,"MITSUI E&S Co.,Ltd.",Prime Market (Domestic),3600,20260630
3143,7004,Kanadevia Corporation,Prime Market (Domestic),3600,20260630
3144,7011,"Mitsubishi Heavy Industries,Ltd.",Prime Market (Domestic),3600,20260630
3145,7012,"Kawasaki Heavy Industries,Ltd.",Prime Market (Domestic),3700,20260630
3146,7013,IHI Corporation,Prime Market (Domestic),3600,20260630
3147,7014,"Namura Shipbuilding Co.,Ltd.",Standard Market(Domestic),3700,20260630
3148,7018,Naikai Zosen Corporation,Standard Market(Domestic),3700,20260630
3149,7021,"NITCHITSU CO.,LTD.",Standard Market(Domestic),3600,20260630
3150,7022,Sanoyas Holdings Corporation,Standard Market(Domestic),3600,20260630
3151,7030,SPRIX Inc.,Standard Market(Domestic),9050,20260630
3152,7031,Inbound Tech Inc.,Growth Market(Domestic),9050,20260630
3153,7033,"Management Solutions Co.,Ltd.",Prime Market (Domestic),9050,20260630
3154,7034,"Prored Partners CO.,LTD.",Prime Market (Domestic),9050,20260630
3155,7035,"and factory,inc",Standard Market(Domestic),9050,20260630
3156,7036,eMnet Japan.co.ltd.,Growth Market(Domestic),9050,20260630
3157,7037,teno.Holdings Company Limited,Standard Market(Domestic),9050,20260630
3158,7038,Frontier Management Inc.,Prime Market (Domestic),9050,20260630
3159,7039,BRIDGE International Group Corp.,Growth Market(Domestic),9050,20260630
3160,7040,"SUN-LIFE HOLDING CO.,LTD.",Standard Market(Domestic),9050,20260630
3161,7041,"CRG HOLDINGS CO.,LTD.",Growth Market(Domestic),9050,20260630
3162,7042,"ACCESS GROUP HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,20260630
3163,7043,"Alue Co.,Ltd.",Growth Market(Domestic),9050,20260630
3164,7044,PIALA INC.,Standard Market(Domestic),9050,20260630
3165,7046,TDSE Inc.,Growth Market(Domestic),9050,20260630
3166,7047,PORT INC.,Growth Market(Domestic),9050,20260630
3167,7048,VELTRA Corporation,Growth Market(Domestic),9050,20260630
3168,7049,"SHIKIGAKU.Co.,Ltd.",Growth Market(Domestic),9050,20260630
3169,7050,FRONTIER INTERNATIONAL INC.,Growth Market(Domestic),9050,20260630
3170,7057,"New Constructor's Network Co.,Ltd.",Standard Market(Domestic),9050,20260630
3171,7058,"Kyoei Security Service Co.,Ltd.",Standard Market(Domestic),9050,20260630
3172,7059,"COPRO-HOLDINGS.Co.,Ltd.",Prime Market (Domestic),9050,20260630
3173,7060,geechs inc.,Standard Market(Domestic),9050,20260630
3174,7061,Japan Hospice Holdings Inc.,Growth Market(Domestic),9050,20260630
3175,7062,"Fureasu Co.,Ltd.",Growth Market(Domestic),9050,20260630
3176,7063,Birdman Inc.,Growth Market(Domestic),9050,20260630
3177,7064,"Howtelevision,Inc.",Standard Market(Domestic),9050,20260630
3178,7065,UPR Corporation,Standard Market(Domestic),9050,20260630
3179,7066,"Peers Co.,Ltd.",Growth Market(Domestic),9050,20260630
3180,7067,Branding Technology Inc.,Growth Market(Domestic),9050,20260630
3181,7068,Feedforce Group Inc.,Growth Market(Domestic),9050,20260630
3182,7069,"CyberBuzz,Inc.",Growth Market(Domestic),9050,20260630
3183,7071,"Amvis Holdings,Inc.",Prime Market (Domestic),9050,20260630
3184,7072,"Intimate Merger,Inc.",Growth Market(Domestic),9050,20260630
3185,7073,"JAIC Co.,Ltd.",Growth Market(Domestic),9050,20260630
3186,7074,Twenty-four seven Holdings Inc.,Growth Market(Domestic),9050,20260630
3187,7075,"QLS Holdings Co.,Ltd",Growth Market(Domestic),9050,20260630
3188,7077,"ALiNK Internet,INC.",Growth Market(Domestic),9050,20260630
3189,7078,INCLUSIVE Holdings Inc.,Growth Market(Domestic),9050,20260630
3190,7079,"WDB coco CO.,LTD.",Growth Market(Domestic),9050,20260630
3191,7080,"Sportsfield Co.,Ltd.",Growth Market(Domestic),9050,20260630
3192,7081,"Koyou Rentia Co.,Ltd.",Standard Market(Domestic),9050,20260630
3193,7082,"Jimoty,Inc.",Growth Market(Domestic),9050,20260630
3194,7083,AHC GROUP INC.,Growth Market(Domestic),9050,20260630
3195,7084,Smile Holdings Inc.,Growth Market(Domestic),9050,20260630
3196,7085,"CURVES HOLDINGS Co.,Ltd.",Prime Market (Domestic),9050,20260630
3197,7087,"WILLTEC Co.,Ltd.",Standard Market(Domestic),9050,20260630
3198,7089,"for Startups,Inc.",Growth Market(Domestic),9050,20260630
3199,7090,Ligua Inc.,Growth Market(Domestic),9050,20260630
3200,7091,"Living Platform,Ltd.",Growth Market(Domestic),9050,20260630
3201,7093,"adish Co.,Ltd.",Growth Market(Domestic),9050,20260630
3202,7094,NexTone Inc.,Growth Market(Domestic),9050,20260630
3203,7095,"Macbee Planet,Inc.",Prime Market (Domestic),9050,20260630
3204,7096,StemCell Institute,Growth Market(Domestic),9050,20260630
3205,7097,"SAKURASAKU PLUS,Co.,Ltd.",Growth Market(Domestic),9050,20260630
3207,7102,"NIPPON SHARYO,LTD.",Prime Market (Domestic),3700,20260630
3208,7110,Kurashicom Inc.,Growth Market(Domestic),6100,20260630
3209,7111,"INEST,Inc.",Standard Market(Domestic),6050,20260630
3210,7112,"CUBE CO.,LTD.",Growth Market(Domestic),6100,20260630
3211,7114,"Foodison,Inc.",Growth Market(Domestic),6050,20260630
3212,7115,AlphaPurchase Corporation,Standard Market(Domestic),6050,20260630
3213,7119,"halmek holdings Co.,Ltd.",Growth Market(Domestic),6100,20260630
3214,7120,SHINKO Inc.,Standard Market(Domestic),6050,20260630
3215,7122,"THE KINKI SHARYO CO.,LTD.",Standard Market(Domestic),3700,20260630
3216,7126,"Global Style Co.,Ltd.",Standard Market(Domestic),6100,20260630
3217,7127,"Ikka Holdings Co.,Ltd.",Standard Market(Domestic),6100,20260630
3218,7128,UNISOL Holdings Corporation,Prime Market (Domestic),6050,20260630
3219,7129,Miahelsa Holdings Corporation,Standard Market(Domestic),6100,20260630
3220,7130,"YAMAE GROUP HOLDINGS CO.,LTD.",Prime Market (Domestic),6050,20260630
3221,7131,NOMURA CORPORATION,Standard Market(Domestic),6050,20260630
3223,7133,"HYUGA PRIMARY CARE Co.,Ltd.",Growth Market(Domestic),6100,20260630
3224,7134,"UP GARAGE GROUP Co.,Ltd.",Standard Market(Domestic),6100,20260630
3225,7135,"JAPAN CRAFT HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,20260630
3227,7138,"TORICO Co.,Ltd.",Growth Market(Domestic),6100,20260630
3229,7140,Petgo Corporation,Growth Market(Domestic),6100,20260630
3230,7148,"Financial Partners Group Co.,Ltd.",Prime Market (Domestic),7100,20260630
3231,7150,"THE SHIMANE BANK,LTD.",Standard Market(Domestic),7050,20260630
3232,7157,LIFENET INSURANCE COMPANY,Prime Market (Domestic),7150,20260630
3233,7161,"Jimoto Holdings,Inc.",Standard Market(Domestic),7050,20260630
3234,7162,"ASTMAX Co.,Ltd.",Standard Market(Domestic),4050,20260630
3235,7164,"ZENKOKU HOSHO Co.,Ltd.",Prime Market (Domestic),7200,20260630
3236,7167,"Mebuki Financial Group,Inc.",Prime Market (Domestic),7050,20260630
3238,7172,"Japan Investment Adviser Co.,Ltd.",Prime Market (Domestic),7100,20260630
3239,7173,"Tokyo Kiraboshi Financial Group,Inc.",Prime Market (Domestic),7050,20260630
3240,7175,"The Imamura Securities Co.,Ltd.",Standard Market(Domestic),7100,20260630
3242,7177,"GMO Financial Holdings,Inc.",Standard Market(Domestic),7100,20260630
3243,7180,"Kyushu Financial Group,Inc.",Prime Market (Domestic),7050,20260630
3244,7181,"JAPAN POST INSURANCE Co.,Ltd.",Prime Market (Domestic),7150,20260630
3245,7182,"JAPAN POST BANK Co.,Ltd.",Prime Market (Domestic),7050,20260630
3246,7183,"Anshin Guarantor Service Co.,Ltd.",Standard Market(Domestic),7200,20260630
3247,7184,"THE FIRST BANK OF TOYAMA,LTD.",Prime Market (Domestic),7050,20260630
3248,7185,Hirose Tusyo Inc.,Standard Market(Domestic),7100,20260630
3249,7186,"Yokohama Financial Group,Inc.",Prime Market (Domestic),7050,20260630
3250,7187,"J-LEASE CO.,LTD.",Prime Market (Domestic),7200,20260630
3251,7189,"Nishi-Nippon Financial Holdings,Inc.",Prime Market (Domestic),7050,20260630
3252,7191,Entrust Inc.,Standard Market(Domestic),7200,20260630
3253,7192,Mortgage Service Japan Limited,Standard Market(Domestic),7200,20260630
3254,7196,Casa Inc.,Standard Market(Domestic),7200,20260630
3255,7198,SBI ARUHI Corporation,Prime Market (Domestic),7200,20260630
3256,7199,"Premium Group Co.,Ltd.",Prime Market (Domestic),7200,20260630
3257,7201,"NISSAN MOTOR CO.,LTD.",Prime Market (Domestic),3700,20260630
3258,7202,ISUZU MOTORS LIMITED,Prime Market (Domestic),3700,20260630
3259,7203,TOYOTA MOTOR CORPORATION,Prime Market (Domestic),3700,20260630
3260,7208,KANEMITSU CORPORATION,Standard Market(Domestic),3700,20260630
3261,7211,MITSUBISHI MOTORS CORPORATION,Prime Market (Domestic),3700,20260630
3262,7212,F-TECH INC.,Standard Market(Domestic),3700,20260630
3263,7213,LECIP HOLDINGS CORPORATION,Standard Market(Domestic),3700,20260630
3264,7214,GMB CORPORATION,Standard Market(Domestic),3700,20260630
3265,7215,"FALTEC Co.,Ltd.",Standard Market(Domestic),3700,20260630
3266,7217,"TEIN,INC.",Standard Market(Domestic),3700,20260630
3267,7218,"TANAKA SEIMITSU KOGYO CO.,LTD.",Standard Market(Domestic),3700,20260630
3268,7219,"HKS CO.,LTD.",Standard Market(Domestic),3700,20260630
3269,7220,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Prime Market (Domestic),3700,20260630
3270,7222,"NISSAN SHATAI CO.,LTD.",Standard Market(Domestic),3700,20260630
3271,7224,"ShinMaywa Industries,LTD.",Prime Market (Domestic),3700,20260630
3272,7226,"KYOKUTO KAIHATSU KOGYO CO.,LTD.",Prime Market (Domestic),3700,20260630
3273,7228,DAYTONA CORPORATION,Standard Market(Domestic),3700,20260630
3274,7231,"TOPY INDUSTRIES,LIMITED",Prime Market (Domestic),3700,20260630
3275,7235,"TOKYO RADIATOR MFG.CO.,LTD.",Standard Market(Domestic),3700,20260630
3276,7236,"T.RAD Co., Ltd.",Prime Market (Domestic),3700,20260630
3277,7238,"AKEBONO BRAKE INDUSTRY CO.,LTD.",Prime Market (Domestic),3700,20260630
3278,7239,"TACHI-S CO.,LTD.",Prime Market (Domestic),3700,20260630
3279,7240,NOK CORPORATION,Prime Market (Domestic),3700,20260630
3280,7241,"FUTABA INDUSTRIAL CO.,LTD.",Prime Market (Domestic),3700,20260630
3281,7242,KYB Corporation,Prime Market (Domestic),3700,20260630
3282,7244,"ICHIKOH INDUSTRIES,LTD.",Prime Market (Domestic),3650,20260630
3283,7245,"DAIDO METAL CO.,LTD.",Prime Market (Domestic),3700,20260630
3284,7246,"PRESS KOGYO CO.,LTD.",Prime Market (Domestic),3700,20260630
3285,7247,MIKUNI CORPORATION,Standard Market(Domestic),3700,20260630
3286,7254,UNIVANCE CORPORATION,Standard Market(Domestic),3700,20260630
3287,7255,SAKURAI LTD.,Standard Market(Domestic),3700,20260630
3288,7256,"KASAI KOGYO CO.,LTD.",Standard Market(Domestic),3700,20260630
3289,7259,AISIN CORPORATION,Prime Market (Domestic),3700,20260630
3290,7261,Mazda Motor Corporation,Prime Market (Domestic),3700,20260630
3291,7264,MURO CORPORATION,Standard Market(Domestic),3700,20260630
3292,7265,"EIKEN INDUSTRIES CO.,LTD",Standard Market(Domestic),3700,20260630
3293,7266,"Imasen Electric Industrial Co.,Ltd.",Standard Market(Domestic),3700,20260630
3294,7267,"HONDA MOTOR CO.,LTD.",Prime Market (Domestic),3700,20260630
3295,7269,SUZUKI MOTOR CORPORATION,Prime Market (Domestic),3700,20260630
3296,7270,SUBARU CORPORATION,Prime Market (Domestic),3700,20260630
3297,7271,YASUNAGA CORPORATION,Standard Market(Domestic),3700,20260630
3298,7272,"Yamaha Motor Co.,Ltd.",Prime Market (Domestic),3700,20260630
3299,7273,"IKUYO CO.,LTD.",Standard Market(Domestic),3700,20260630
3300,7276,"KOITO MANUFACTURING CO.,LTD.",Prime Market (Domestic),3650,20260630
3301,7277,"TBK Co.,Ltd.",Standard Market(Domestic),3700,20260630
3302,7278,EXEDY Corporation,Prime Market (Domestic),3700,20260630
3303,7279,HI-LEX CORPORATION,Standard Market(Domestic),3700,20260630
3304,7280,MITSUBA Corporation,Prime Market (Domestic),3650,20260630
3305,7282,"TOYODA GOSEI CO.,LTD.",Prime Market (Domestic),3700,20260630
3306,7283,"AISAN INDUSTRY CO.,LTD.",Prime Market (Domestic),3700,20260630
3307,7284,"MEIWA INDUSTRY CO.,LTD.",Standard Market(Domestic),3700,20260630
3308,7287,"NIPPON SEIKI CO.,LTD.",Standard Market(Domestic),3700,20260630
3309,7291,"NIHON PLAST CO.,LTD.",Standard Market(Domestic),3700,20260630
3310,7292,MURAKAMI CORPORATION,Standard Market(Domestic),3700,20260630
3311,7294,YOROZU CORPORATION,Prime Market (Domestic),3700,20260630
